Date Time,p (mbar),T (degC),rh (%)
09.09.2015 21:50:00,997.84,11.94,73.9
09.09.2015 22:00:00,997.84,11.85,74.5
09.09.2015 22:10:00,997.75,11.82,75.0
09.09.2015 22:20:00,997.77,11.66,76.2
09.09.2015 22:30:00,997.79,11.26,78.0
09.09.2015 22:40:00,997.82,11.07,79.3
09.09.2015 22:50:00,997.75,11.24,78.8
09.09.2015 23:00:00,997.73,11.37,78.2
09.09.2015 23:10:00,997.84,11.59,77.2
09.09.2015 23:20:00,997.92,11.6,77.2
09.09.2015 23:30:00,997.89,11.34,77.9
09.09.2015 23:40:00,997.95,10.48,82.2
09.09.2015 23:50:00,997.96,10.66,82.0
10.09.2015 00:00:00,997.96,10.99,80.7
10.09.2015 00:10:00,997.96,10.57,82.1
10.09.2015 00:20:00,997.96,10.38,82.7
10.09.2015 00:30:00,997.99,9.66,85.6
10.09.2015 00:40:00,997.96,9.62,86.4
10.09.2015 00:50:00,997.9,9.79,86.3
10.09.2015 01:00:00,997.84,9.75,87.1
10.09.2015 01:10:00,997.79,10.24,85.9
10.09.2015 01:20:00,997.81,9.96,85.3
10.09.2015 01:30:00,997.7,9.56,88.9
10.09.2015 01:40:00,997.6,9.92,88.2
10.09.2015 01:50:00,997.61,9.41,88.0
10.09.2015 02:00:00,997.64,9.11,89.6
10.09.2015 02:10:00,997.64,8.82,90.4
10.09.2015 02:20:00,997.62,8.69,91.8
10.09.2015 02:30:00,997.58,8.78,92.1
10.09.2015 02:40:00,997.55,8.53,91.7
10.09.2015 02:50:00,997.57,8.33,92.4
10.09.2015 03:00:00,997.55,8.3,92.5
10.09.2015 03:10:00,997.6,8.49,92.4
10.09.2015 03:20:00,997.71,8.67,92.5
10.09.2015 03:30:00,997.65,9.14,93.4
10.09.2015 03:40:00,997.5,9.27,91.9
10.09.2015 03:50:00,997.54,8.93,91.1
10.09.2015 04:00:00,997.59,8.85,91.9
10.09.2015 04:10:00,997.57,9.22,92.6
10.09.2015 04:20:00,997.5,9.37,92.1
10.09.2015 04:30:00,997.48,9.5,91.8
10.09.2015 04:40:00,997.44,9.31,90.9
10.09.2015 04:50:00,997.35,9.11,92.1
10.09.2015 05:00:00,997.33,9.38,92.5
10.09.2015 05:10:00,997.42,9.52,92.2
10.09.2015 05:20:00,997.54,9.59,91.8
10.09.2015 05:30:00,997.64,9.58,91.4
10.09.2015 05:40:00,997.71,9.5,91.7
10.09.2015 05:50:00,997.72,9.54,92.0
10.09.2015 06:00:00,997.73,9.6,92.1
10.09.2015 06:10:00,997.74,9.6,92.3
10.09.2015 06:20:00,997.8,9.61,92.3
10.09.2015 06:30:00,997.73,9.66,92.4
10.09.2015 06:40:00,997.75,9.66,92.9
10.09.2015 06:50:00,997.83,9.63,93.5
10.09.2015 07:00:00,997.77,9.63,93.8
10.09.2015 07:10:00,997.72,9.64,94.1
10.09.2015 07:20:00,997.77,9.71,93.8
10.09.2015 07:30:00,997.79,9.69,93.5
10.09.2015 07:40:00,997.83,9.67,93.9
10.09.2015 07:50:00,997.84,9.71,94.0
10.09.2015 08:00:00,997.85,9.75,93.6
10.09.2015 08:10:00,997.86,9.79,93.4
10.09.2015 08:20:00,997.87,9.8,92.9
10.09.2015 08:30:00,997.89,9.87,92.8
10.09.2015 08:40:00,997.95,9.84,92.8
10.09.2015 08:50:00,998.02,9.85,93.2
10.09.2015 09:00:00,997.97,9.85,93.3
10.09.2015 09:10:00,997.98,9.93,92.9
10.09.2015 09:20:00,998.0,9.86,92.5
10.09.2015 09:30:00,997.98,9.91,92.7
10.09.2015 09:40:00,997.99,10.05,92.5
10.09.2015 09:50:00,998.03,10.23,92.0
10.09.2015 10:00:00,998.08,10.33,91.8
10.09.2015 10:10:00,998.04,10.48,91.5
10.09.2015 10:20:00,998.07,10.44,91.7
10.09.2015 10:30:00,997.96,10.52,91.6
10.09.2015 10:40:00,997.93,10.67,91.5
10.09.2015 10:50:00,997.85,10.88,90.6
10.09.2015 11:00:00,997.8,11.12,89.4
10.09.2015 11:10:00,997.7,11.39,88.2
10.09.2015 11:20:00,997.67,11.52,87.0
10.09.2015 11:30:00,997.62,11.67,86.6
10.09.2015 11:40:00,997.59,11.8,85.8
10.09.2015 11:50:00,997.59,11.99,84.9
10.09.2015 12:00:00,997.53,12.15,83.1
10.09.2015 12:10:00,997.46,12.17,82.0
10.09.2015 12:20:00,997.34,12.45,81.5
10.09.2015 12:30:00,997.28,12.7,78.8
10.09.2015 12:40:00,997.15,13.05,77.3
10.09.2015 12:50:00,997.03,13.43,75.9
10.09.2015 13:00:00,996.96,13.58,75.1
10.09.2015 13:10:00,996.84,13.67,74.3
10.09.2015 13:20:00,996.71,14.0,72.8
10.09.2015 13:30:00,996.58,14.27,70.3
10.09.2015 13:40:00,996.54,14.21,69.92
10.09.2015 13:50:00,996.48,14.58,69.28
10.09.2015 14:00:00,996.47,14.67,67.75
10.09.2015 14:10:00,996.43,14.65,67.32
10.09.2015 14:20:00,996.22,14.89,66.76
10.09.2015 14:30:00,996.06,15.29,64.86
10.09.2015 14:40:00,995.98,15.12,65.35
10.09.2015 14:50:00,995.78,15.32,64.75
10.09.2015 15:00:00,995.62,15.64,63.34
10.09.2015 15:10:00,995.58,15.72,61.88
10.09.2015 15:20:00,995.57,15.54,63.62
10.09.2015 15:30:00,995.5,15.29,64.53
10.09.2015 15:40:00,995.43,15.26,65.37
10.09.2015 15:50:00,995.33,15.38,65.41
10.09.2015 16:00:00,995.26,15.44,64.34
10.09.2015 16:10:00,995.29,14.83,69.47
10.09.2015 16:20:00,995.21,14.81,68.71
10.09.2015 16:30:00,995.13,15.17,68.17
10.09.2015 16:40:00,995.06,15.29,65.98
10.09.2015 16:50:00,994.99,15.3,65.74
10.09.2015 17:00:00,995.31,14.75,68.59
10.09.2015 17:10:00,995.35,13.02,73.5
10.09.2015 17:20:00,995.4,12.07,80.4
10.09.2015 17:30:00,995.34,12.14,80.2
10.09.2015 17:40:00,995.37,12.07,80.9
10.09.2015 17:50:00,995.35,12.3,76.5
10.09.2015 18:00:00,995.33,12.35,75.6
10.09.2015 18:10:00,995.27,12.34,76.5
10.09.2015 18:20:00,995.37,12.03,78.4
10.09.2015 18:30:00,995.33,11.97,78.4
10.09.2015 18:40:00,995.44,11.85,78.6
10.09.2015 18:50:00,995.49,11.77,79.0
10.09.2015 19:00:00,995.4,11.59,80.3
10.09.2015 19:10:00,995.35,11.56,81.2
10.09.2015 19:20:00,995.36,11.47,82.1
10.09.2015 19:30:00,995.3,11.33,83.7
10.09.2015 19:40:00,995.26,11.17,84.1
10.09.2015 19:50:00,995.4,11.04,84.2
10.09.2015 20:00:00,995.54,10.87,84.8
10.09.2015 20:10:00,995.6,10.82,84.5
10.09.2015 20:20:00,995.63,10.93,82.7
10.09.2015 20:30:00,995.61,11.02,81.2
10.09.2015 20:40:00,995.53,10.88,81.7
10.09.2015 20:50:00,995.49,10.82,81.9
10.09.2015 21:00:00,995.47,10.68,82.9
10.09.2015 21:10:00,995.4,10.45,83.6
10.09.2015 21:20:00,995.44,10.45,83.4
10.09.2015 21:30:00,995.32,10.43,83.4
10.09.2015 21:40:00,995.2,10.59,82.2
10.09.2015 21:50:00,995.15,10.5,82.6
10.09.2015 22:00:00,995.12,10.31,83.8
10.09.2015 22:10:00,995.05,10.25,84.4
10.09.2015 22:20:00,995.07,10.11,85.3
10.09.2015 22:30:00,995.01,9.94,86.4
10.09.2015 22:40:00,995.01,9.75,87.6
10.09.2015 22:50:00,994.99,9.69,88.4
10.09.2015 23:00:00,994.9,9.72,88.7
10.09.2015 23:10:00,994.9,9.69,89.0
10.09.2015 23:20:00,994.92,9.67,89.4
10.09.2015 23:30:00,994.91,9.68,89.8
10.09.2015 23:40:00,994.88,9.6,90.1
10.09.2015 23:50:00,994.78,9.5,90.8
11.09.2015 00:00:00,994.79,9.42,90.9
11.09.2015 00:10:00,994.86,9.25,91.3
11.09.2015 00:20:00,994.79,9.25,92.2
11.09.2015 00:30:00,994.74,9.31,91.9
11.09.2015 00:40:00,994.65,9.23,91.9
11.09.2015 00:50:00,994.64,9.09,92.2
11.09.2015 01:00:00,994.56,8.73,92.8
11.09.2015 01:10:00,994.42,8.86,93.4
11.09.2015 01:20:00,994.42,8.53,93.3
11.09.2015 01:30:00,994.35,8.32,93.9
11.09.2015 01:40:00,994.29,8.26,94.5
11.09.2015 01:50:00,994.27,8.18,94.8
11.09.2015 02:00:00,994.25,8.59,95.6
11.09.2015 02:10:00,994.19,8.73,94.9
11.09.2015 02:20:00,994.17,8.71,94.7
11.09.2015 02:30:00,994.14,8.9,94.7
11.09.2015 02:40:00,994.15,8.98,94.5
11.09.2015 02:50:00,994.11,9.0,94.3
11.09.2015 03:00:00,994.04,8.96,94.4
11.09.2015 03:10:00,993.98,8.99,94.5
11.09.2015 03:20:00,993.91,8.99,94.6
11.09.2015 03:30:00,993.91,8.99,94.7
11.09.2015 03:40:00,993.91,9.06,94.7
11.09.2015 03:50:00,993.87,9.05,94.5
11.09.2015 04:00:00,993.81,8.95,94.7
11.09.2015 04:10:00,993.78,8.86,95.1
11.09.2015 04:20:00,993.68,8.89,95.6
11.09.2015 04:30:00,993.66,8.97,95.6
11.09.2015 04:40:00,993.63,8.97,95.5
11.09.2015 04:50:00,993.57,8.96,95.5
11.09.2015 05:00:00,993.51,8.98,95.6
11.09.2015 05:10:00,993.51,9.04,95.4
11.09.2015 05:20:00,993.5,9.06,95.1
11.09.2015 05:30:00,993.55,9.14,95.0
11.09.2015 05:40:00,993.62,9.18,94.6
11.09.2015 05:50:00,993.54,9.18,94.7
11.09.2015 06:00:00,993.71,9.19,94.6
11.09.2015 06:10:00,993.68,9.17,94.8
11.09.2015 06:20:00,993.74,9.26,95.0
11.09.2015 06:30:00,993.67,9.4,94.6
11.09.2015 06:40:00,993.78,9.4,93.8
11.09.2015 06:50:00,993.79,9.41,93.5
11.09.2015 07:00:00,993.78,9.53,93.4
11.09.2015 07:10:00,993.78,9.64,92.6
11.09.2015 07:20:00,993.77,9.63,92.0
11.09.2015 07:30:00,993.78,9.63,92.7
11.09.2015 07:40:00,993.72,9.62,92.3
11.09.2015 07:50:00,993.71,9.64,91.2
11.09.2015 08:00:00,993.77,9.76,90.4
11.09.2015 08:10:00,993.72,9.99,89.8
11.09.2015 08:20:00,993.76,9.97,89.4
11.09.2015 08:30:00,993.8,9.82,90.3
11.09.2015 08:40:00,993.91,9.88,90.3
11.09.2015 08:50:00,993.89,9.95,90.3
11.09.2015 09:00:00,993.79,10.29,88.5
11.09.2015 09:10:00,993.8,10.39,87.5
11.09.2015 09:20:00,993.79,10.28,88.4
11.09.2015 09:30:00,993.86,10.44,88.5
11.09.2015 09:40:00,993.83,10.49,88.1
11.09.2015 09:50:00,993.79,10.46,88.0
11.09.2015 10:00:00,993.79,10.48,88.2
11.09.2015 10:10:00,993.79,10.54,88.2
11.09.2015 10:20:00,993.79,10.61,88.3
11.09.2015 10:30:00,993.78,10.55,88.4
11.09.2015 10:40:00,993.82,10.7,88.5
11.09.2015 10:50:00,993.81,10.99,87.0
11.09.2015 11:00:00,993.8,11.02,86.7
11.09.2015 11:10:00,993.78,11.21,86.5
11.09.2015 11:20:00,993.71,11.34,85.7
11.09.2015 11:30:00,993.62,11.73,83.9
11.09.2015 11:40:00,993.54,11.94,83.3
11.09.2015 11:50:00,993.54,11.86,83.7
11.09.2015 12:00:00,993.55,11.79,83.4
11.09.2015 12:10:00,993.54,11.97,82.7
11.09.2015 12:20:00,993.56,12.17,82.3
11.09.2015 12:30:00,993.51,12.54,80.4
11.09.2015 12:40:00,993.44,12.8,79.1
11.09.2015 12:50:00,993.33,13.32,77.3
11.09.2015 13:00:00,993.2,13.75,75.6
11.09.2015 13:10:00,993.03,13.71,75.9
11.09.2015 13:20:00,992.87,13.34,78.1
11.09.2015 13:30:00,992.71,13.43,78.4
11.09.2015 13:40:00,992.54,13.71,77.6
11.09.2015 13:50:00,992.4,14.08,76.5
11.09.2015 14:00:00,992.31,14.33,75.6
11.09.2015 14:10:00,992.27,14.38,75.3
11.09.2015 14:20:00,992.18,14.63,75.6
11.09.2015 14:30:00,992.15,15.05,74.1
11.09.2015 14:40:00,992.08,15.35,73.4
11.09.2015 14:50:00,992.02,15.41,73.1
11.09.2015 15:00:00,992.02,15.33,73.8
11.09.2015 15:10:00,991.97,15.79,73.3
11.09.2015 15:20:00,991.97,16.17,71.3
11.09.2015 15:30:00,991.92,16.34,70.8
11.09.2015 15:40:00,991.86,16.35,70.5
11.09.2015 15:50:00,991.81,16.53,69.95
11.09.2015 16:00:00,991.74,16.67,70.0
11.09.2015 16:10:00,991.67,16.78,69.66
11.09.2015 16:20:00,991.57,16.73,69.86
11.09.2015 16:30:00,991.54,16.71,70.2
11.09.2015 16:40:00,991.5,16.51,71.4
11.09.2015 16:50:00,991.46,16.51,71.4
11.09.2015 17:00:00,991.46,16.58,71.6
11.09.2015 17:10:00,991.42,16.56,72.0
11.09.2015 17:20:00,991.32,16.41,72.4
11.09.2015 17:30:00,991.3,16.3,72.8
11.09.2015 17:40:00,991.33,16.28,73.3
11.09.2015 17:50:00,991.33,16.28,73.9
11.09.2015 18:00:00,991.37,16.11,74.8
11.09.2015 18:10:00,991.33,15.87,75.6
11.09.2015 18:20:00,991.34,15.67,76.3
11.09.2015 18:30:00,991.33,15.76,75.7
11.09.2015 18:40:00,991.38,15.65,76.1
11.09.2015 18:50:00,991.45,15.22,78.1
11.09.2015 19:00:00,991.49,14.98,79.4
11.09.2015 19:10:00,991.53,14.71,80.4
11.09.2015 19:20:00,991.58,14.59,81.1
11.09.2015 19:30:00,991.6,14.42,81.9
11.09.2015 19:40:00,991.71,13.89,85.2
11.09.2015 19:50:00,991.75,13.51,87.1
11.09.2015 20:00:00,991.83,13.41,87.5
11.09.2015 20:10:00,991.82,13.45,87.1
11.09.2015 20:20:00,991.86,13.21,87.9
11.09.2015 20:30:00,991.92,12.86,88.9
11.09.2015 20:40:00,991.94,12.5,90.9
11.09.2015 20:50:00,991.9,12.54,91.2
11.09.2015 21:00:00,991.87,12.58,90.8
11.09.2015 21:10:00,991.83,12.55,90.7
11.09.2015 21:20:00,991.81,12.21,90.9
11.09.2015 21:30:00,991.82,11.78,92.2
11.09.2015 21:40:00,991.82,11.65,93.2
11.09.2015 21:50:00,991.76,11.52,93.3
11.09.2015 22:00:00,991.71,11.26,93.4
11.09.2015 22:10:00,991.7,11.0,93.9
11.09.2015 22:20:00,991.7,11.02,94.4
11.09.2015 22:30:00,991.65,11.13,94.1
11.09.2015 22:40:00,991.64,11.08,93.9
11.09.2015 22:50:00,991.58,10.98,94.0
11.09.2015 23:00:00,991.51,10.89,94.4
11.09.2015 23:10:00,991.44,10.77,94.3
11.09.2015 23:20:00,991.39,10.59,94.6
11.09.2015 23:30:00,991.34,10.43,95.0
11.09.2015 23:40:00,991.34,10.29,95.0
11.09.2015 23:50:00,991.33,10.05,94.9
12.09.2015 00:00:00,991.37,9.89,95.1
12.09.2015 00:10:00,991.38,9.68,95.4
12.09.2015 00:20:00,991.33,9.68,95.9
12.09.2015 00:30:00,991.32,9.67,96.1
12.09.2015 00:40:00,991.26,9.62,96.2
12.09.2015 00:50:00,991.22,9.59,96.3
12.09.2015 01:00:00,991.2,9.52,96.3
12.09.2015 01:10:00,991.18,9.41,96.3
12.09.2015 01:20:00,991.17,8.96,95.6
12.09.2015 01:30:00,991.08,8.58,96.0
12.09.2015 01:40:00,991.08,8.33,96.2
12.09.2015 01:50:00,991.03,8.18,96.5
12.09.2015 02:00:00,990.93,8.11,96.7
12.09.2015 02:10:00,990.84,7.94,96.7
12.09.2015 02:20:00,990.84,7.88,97.0
12.09.2015 02:30:00,990.75,7.89,97.2
12.09.2015 02:40:00,990.72,7.85,97.4
12.09.2015 02:50:00,990.74,7.78,97.6
12.09.2015 03:00:00,990.78,7.64,97.7
12.09.2015 03:10:00,990.81,7.52,97.8
12.09.2015 03:20:00,990.82,7.51,98.1
12.09.2015 03:30:00,990.81,7.68,98.3
12.09.2015 03:40:00,990.8,7.74,98.3
12.09.2015 03:50:00,990.8,7.67,98.3
12.09.2015 04:00:00,990.74,7.63,98.4
12.09.2015 04:10:00,990.72,7.68,98.5
12.09.2015 04:20:00,990.71,7.66,98.5
12.09.2015 04:30:00,990.7,7.47,98.4
12.09.2015 04:40:00,990.71,7.24,98.4
12.09.2015 04:50:00,990.67,7.19,98.6
12.09.2015 05:00:00,990.68,7.14,98.6
12.09.2015 05:10:00,990.66,7.1,98.7
12.09.2015 05:20:00,990.7,7.12,98.7
12.09.2015 05:30:00,990.7,7.07,98.7
12.09.2015 05:40:00,990.73,7.07,98.7
12.09.2015 05:50:00,990.73,7.06,98.7
12.09.2015 06:00:00,990.8,7.02,98.8
12.09.2015 06:10:00,990.84,7.04,98.8
12.09.2015 06:20:00,990.89,7.17,98.9
12.09.2015 06:30:00,990.95,7.22,98.9
12.09.2015 06:40:00,990.95,7.36,98.9
12.09.2015 06:50:00,990.97,7.47,98.9
12.09.2015 07:00:00,991.07,7.64,99.0
12.09.2015 07:10:00,991.08,7.55,98.8
12.09.2015 07:20:00,991.05,7.48,98.7
12.09.2015 07:30:00,990.99,7.6,98.9
12.09.2015 07:40:00,991.05,7.68,98.9
12.09.2015 07:50:00,991.09,7.86,98.9
12.09.2015 08:00:00,991.1,8.08,98.9
12.09.2015 08:10:00,991.14,8.1,98.7
12.09.2015 08:20:00,991.2,8.28,98.8
12.09.2015 08:30:00,991.19,8.89,98.6
12.09.2015 08:40:00,991.21,9.45,97.9
12.09.2015 08:50:00,991.21,9.78,97.2
12.09.2015 09:00:00,991.2,10.13,97.1
12.09.2015 09:10:00,991.23,10.65,97.2
12.09.2015 09:20:00,991.23,11.3,97.0
12.09.2015 09:30:00,991.22,11.91,96.6
12.09.2015 09:40:00,991.14,12.78,96.6
12.09.2015 09:50:00,990.98,13.97,97.6
12.09.2015 10:00:00,990.92,14.72,97.9
12.09.2015 10:10:00,990.89,15.39,96.7
12.09.2015 10:20:00,990.8,15.73,92.9
12.09.2015 10:30:00,990.59,16.41,83.2
12.09.2015 10:40:00,990.49,17.5,71.1
12.09.2015 10:50:00,990.42,18.05,67.16
12.09.2015 11:00:00,990.34,18.44,65.67
12.09.2015 11:10:00,990.33,19.09,63.73
12.09.2015 11:20:00,990.26,19.74,61.11
12.09.2015 11:30:00,990.24,19.93,60.41
12.09.2015 11:40:00,990.18,20.11,59.69
12.09.2015 11:50:00,990.1,20.33,60.09
12.09.2015 12:00:00,990.03,20.64,58.88
12.09.2015 12:10:00,990.01,21.03,56.62
12.09.2015 12:20:00,989.97,21.35,55.38
12.09.2015 12:30:00,989.91,21.38,55.07
12.09.2015 12:40:00,989.85,21.66,53.96
12.09.2015 12:50:00,989.78,22.08,52.53
12.09.2015 13:00:00,989.71,22.49,51.46
12.09.2015 13:10:00,989.67,22.54,49.66
12.09.2015 13:20:00,989.52,22.39,48.58
12.09.2015 13:30:00,989.42,22.84,45.78
12.09.2015 13:40:00,989.26,23.09,44.0
12.09.2015 13:50:00,989.23,22.95,44.99
12.09.2015 14:00:00,989.1,23.22,44.78
12.09.2015 14:10:00,989.05,23.38,44.92
12.09.2015 14:20:00,988.99,23.86,44.43
12.09.2015 14:30:00,988.88,23.92,44.06
12.09.2015 14:40:00,988.77,23.84,43.64
12.09.2015 14:50:00,988.66,23.5,43.65
12.09.2015 15:00:00,988.69,23.73,43.06
12.09.2015 15:10:00,988.63,23.88,42.48
12.09.2015 15:20:00,988.54,23.87,42.42
12.09.2015 15:30:00,988.5,23.7,43.01
12.09.2015 15:40:00,988.43,23.9,42.47
12.09.2015 15:50:00,988.3,23.95,42.76
12.09.2015 16:00:00,988.33,23.92,43.46
12.09.2015 16:10:00,988.35,23.78,43.85
12.09.2015 16:20:00,988.3,23.6,44.46
12.09.2015 16:30:00,988.29,23.43,44.98
12.09.2015 16:40:00,988.33,23.47,45.17
12.09.2015 16:50:00,988.39,23.44,46.47
12.09.2015 17:00:00,988.38,23.38,46.79
12.09.2015 17:10:00,988.28,23.42,47.31
12.09.2015 17:20:00,988.19,23.17,47.88
12.09.2015 17:30:00,988.13,22.84,48.84
12.09.2015 17:40:00,988.14,22.47,50.05
12.09.2015 17:50:00,988.14,22.27,50.85
12.09.2015 18:00:00,988.12,22.1,51.4
12.09.2015 18:10:00,988.05,22.06,51.5
12.09.2015 18:20:00,987.99,21.73,53.2
12.09.2015 18:30:00,987.94,21.35,54.91
12.09.2015 18:40:00,987.98,21.15,55.37
12.09.2015 18:50:00,988.06,21.03,55.53
12.09.2015 19:00:00,988.13,21.02,55.56
12.09.2015 19:10:00,988.21,20.99,56.0
12.09.2015 19:20:00,988.23,20.52,58.52
12.09.2015 19:30:00,988.24,20.18,60.39
12.09.2015 19:40:00,988.23,20.08,60.8
12.09.2015 19:50:00,988.25,20.16,60.28
12.09.2015 20:00:00,988.34,20.12,60.21
12.09.2015 20:10:00,988.36,20.06,60.32
12.09.2015 20:20:00,988.33,19.9,61.01
12.09.2015 20:30:00,988.23,19.68,61.87
12.09.2015 20:40:00,988.22,19.55,62.33
12.09.2015 20:50:00,988.2,19.46,62.43
12.09.2015 21:00:00,988.2,19.45,62.29
12.09.2015 21:10:00,988.08,19.43,62.23
12.09.2015 21:20:00,988.0,19.3,62.7
12.09.2015 21:30:00,987.89,19.09,63.53
12.09.2015 21:40:00,987.78,18.94,64.18
12.09.2015 21:50:00,987.71,18.92,64.35
12.09.2015 22:00:00,987.75,18.89,64.89
12.09.2015 22:10:00,987.75,18.78,65.68
12.09.2015 22:20:00,987.76,18.62,66.57
12.09.2015 22:30:00,987.88,18.66,66.39
12.09.2015 22:40:00,988.02,18.74,66.07
12.09.2015 22:50:00,988.23,18.78,66.09
12.09.2015 23:00:00,988.37,18.73,66.6
12.09.2015 23:10:00,988.36,18.62,67.82
12.09.2015 23:20:00,988.41,18.47,68.34
12.09.2015 23:30:00,988.4,18.38,68.88
12.09.2015 23:40:00,988.23,18.26,71.0
12.09.2015 23:50:00,988.09,17.69,76.3
13.09.2015 00:00:00,988.1,17.42,75.8
13.09.2015 00:10:00,988.08,17.45,74.6
13.09.2015 00:20:00,988.0,17.5,74.9
13.09.2015 00:30:00,988.06,17.57,74.0
13.09.2015 00:40:00,988.1,17.93,71.1
13.09.2015 00:50:00,988.09,18.12,70.9
13.09.2015 01:00:00,988.03,17.77,75.3
13.09.2015 01:10:00,987.92,16.79,81.6
13.09.2015 01:20:00,987.87,16.48,83.6
13.09.2015 01:30:00,987.59,16.57,81.9
13.09.2015 01:40:00,987.51,16.9,78.8
13.09.2015 01:50:00,987.6,17.18,76.5
13.09.2015 02:00:00,987.58,17.29,75.8
13.09.2015 02:10:00,987.47,17.23,76.3
13.09.2015 02:20:00,987.4,17.15,76.2
13.09.2015 02:30:00,987.34,17.36,74.1
13.09.2015 02:40:00,987.4,17.59,72.6
13.09.2015 02:50:00,987.53,17.73,71.5
13.09.2015 03:00:00,987.57,17.88,70.7
13.09.2015 03:10:00,987.51,17.78,71.5
13.09.2015 03:20:00,987.37,17.65,72.3
13.09.2015 03:30:00,987.32,17.33,74.2
13.09.2015 03:40:00,987.27,17.2,73.6
13.09.2015 03:50:00,987.22,17.15,74.1
13.09.2015 04:00:00,987.28,17.01,76.0
13.09.2015 04:10:00,987.21,16.75,77.7
13.09.2015 04:20:00,987.17,16.53,78.8
13.09.2015 04:30:00,987.18,16.54,78.1
13.09.2015 04:40:00,987.18,16.57,77.9
13.09.2015 04:50:00,987.07,16.57,77.3
13.09.2015 05:00:00,987.03,16.5,78.0
13.09.2015 05:10:00,987.0,16.29,79.3
13.09.2015 05:20:00,987.03,16.17,78.9
13.09.2015 05:30:00,987.09,16.23,77.5
13.09.2015 05:40:00,987.09,16.34,78.2
13.09.2015 05:50:00,987.11,16.18,79.3
13.09.2015 06:00:00,987.2,16.07,79.4
13.09.2015 06:10:00,987.19,16.18,78.7
13.09.2015 06:20:00,987.1,16.24,78.6
13.09.2015 06:30:00,987.08,16.29,78.3
13.09.2015 06:40:00,987.05,16.25,77.9
13.09.2015 06:50:00,987.06,16.2,79.2
13.09.2015 07:00:00,987.04,15.71,82.3
13.09.2015 07:10:00,986.96,16.09,78.9
13.09.2015 07:20:00,986.98,16.57,75.6
13.09.2015 07:30:00,986.98,16.84,74.7
13.09.2015 07:40:00,986.95,17.01,73.8
13.09.2015 07:50:00,987.01,17.14,73.2
13.09.2015 08:00:00,986.96,17.26,73.5
13.09.2015 08:10:00,987.0,17.46,73.6
13.09.2015 08:20:00,987.04,17.6,73.6
13.09.2015 08:30:00,986.9,17.75,73.1
13.09.2015 08:40:00,986.79,17.76,73.9
13.09.2015 08:50:00,986.76,17.73,76.1
13.09.2015 09:00:00,986.7,17.8,75.1
13.09.2015 09:10:00,986.66,18.09,74.7
13.09.2015 09:20:00,986.69,19.21,70.6
13.09.2015 09:30:00,986.64,20.03,65.78
13.09.2015 09:40:00,986.58,19.72,66.76
13.09.2015 09:50:00,986.57,19.47,67.23
13.09.2015 10:00:00,986.43,19.52,68.02
13.09.2015 10:10:00,986.27,19.82,66.87
13.09.2015 10:20:00,986.25,19.9,66.65
13.09.2015 10:30:00,986.14,19.89,66.16
13.09.2015 10:40:00,986.01,19.92,66.38
13.09.2015 10:50:00,985.9,20.13,65.82
13.09.2015 11:00:00,985.69,20.08,65.87
13.09.2015 11:10:00,985.55,20.22,65.34
13.09.2015 11:20:00,985.41,20.85,63.46
13.09.2015 11:30:00,985.3,21.54,61.58
13.09.2015 11:40:00,985.19,21.45,62.68
13.09.2015 11:50:00,984.96,21.28,62.91
13.09.2015 12:00:00,984.92,21.64,61.84
13.09.2015 12:10:00,984.82,22.03,60.61
13.09.2015 12:20:00,984.87,22.17,59.34
13.09.2015 12:30:00,984.77,22.42,57.73
13.09.2015 12:40:00,984.67,22.57,57.97
13.09.2015 12:50:00,984.56,22.92,55.16
13.09.2015 13:00:00,984.39,22.99,55.63
13.09.2015 13:10:00,984.28,22.96,55.67
13.09.2015 13:20:00,984.25,22.85,56.48
13.09.2015 13:30:00,984.21,23.01,56.23
13.09.2015 13:40:00,984.09,23.53,55.37
13.09.2015 13:50:00,983.99,23.45,55.31
13.09.2015 14:00:00,983.78,23.28,56.1
13.09.2015 14:10:00,983.58,23.32,57.4
13.09.2015 14:20:00,983.47,23.38,57.53
13.09.2015 14:30:00,983.35,23.45,57.0
13.09.2015 14:40:00,983.22,23.57,57.06
13.09.2015 14:50:00,983.04,23.51,57.61
13.09.2015 15:00:00,982.88,23.37,57.94
13.09.2015 15:10:00,982.74,23.33,58.1
13.09.2015 15:20:00,982.64,23.27,58.35
13.09.2015 15:30:00,982.6,23.24,57.58
13.09.2015 15:40:00,982.54,23.35,58.3
13.09.2015 15:50:00,982.48,23.54,58.53
13.09.2015 16:00:00,982.35,23.49,58.97
13.09.2015 16:10:00,982.14,23.32,59.42
13.09.2015 16:20:00,982.02,23.34,59.78
13.09.2015 16:30:00,981.8,23.29,60.48
13.09.2015 16:40:00,981.73,23.21,60.46
13.09.2015 16:50:00,981.73,23.39,58.03
13.09.2015 17:00:00,981.66,23.48,57.31
13.09.2015 17:10:00,981.63,23.53,56.58
13.09.2015 17:20:00,981.56,23.6,55.3
13.09.2015 17:30:00,981.57,23.54,55.7
13.09.2015 17:40:00,981.61,23.37,56.07
13.09.2015 17:50:00,981.52,23.27,56.61
13.09.2015 18:00:00,981.41,23.04,57.31
13.09.2015 18:10:00,981.37,22.85,58.03
13.09.2015 18:20:00,981.37,22.69,58.44
13.09.2015 18:30:00,981.3,22.52,59.41
13.09.2015 18:40:00,981.27,22.32,60.27
13.09.2015 18:50:00,981.31,22.23,60.96
